,artist,uri,followers,genres,popularity,spotify_id,chart
2466,YG,spotify:artist:0A0FS04o6zMoto8OKPsDwY,2176118,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",82,0A0FS04o6zMoto8OKPsDwY,hot-100
2467,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,37155643,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",91,5pKCCKE2ajJHZ9KAiaK11H,hot-100
2468,Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,1989439,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",89,2hlmm7s2ICUX0LVIhVFlZQ,hot-100
2469,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,9443170,['rap'],98,0Y5tJX1MQlPlqiwlOH1tJY,hot-100
2470,Tae,spotify:artist:3qNVuliS40BLgXGxhdBdqu,1338955,['k-pop'],72,3qNVuliS40BLgXGxhdBdqu,hot-100
2471,Hillary Scott,spotify:artist:0Sk6yoUQnccty5iMhVhz9D,130,[],62,0Sk6yoUQnccty5iMhVhz9D,hot-100
2472,Chris Tomlin,spotify:artist:6pRi6EIPXz4QJEOEsBaA0m,1162445,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",71,6pRi6EIPXz4QJEOEsBaA0m,hot-100
2473,Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,3680462,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",77,0u2FHSq3ln94y5Q57xazwf,hot-100
2474,Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,1989439,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",89,2hlmm7s2ICUX0LVIhVFlZQ,hot-100
2475,Usher,spotify:artist:23zg3TcAtWQy7J6upgbUnj,7624344,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']",82,23zg3TcAtWQy7J6upgbUnj,hot-100
2476,Bugsey,spotify:artist:6M6XXCcO5gI68XpIlrUL3Z,157364,"['uk drill', 'uk hip hop']",73,6M6XXCcO5gI68XpIlrUL3Z,hot-100
2477,Headie One,spotify:artist:6UCQYrcJ6wab6gnQ89OJFh,122049,['uk hip hop'],74,6UCQYrcJ6wab6gnQ89OJFh,hot-100
2478,The Wailers,spotify:artist:2QsynagSdAqZj3U9HgDzjD,8075759,['reggae'],83,2QsynagSdAqZj3U9HgDzjD,billboard-200
2479,The Heartbreakers,spotify:artist:4tX2TplrkIP4v05BNC903e,1375723,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",72,4tX2TplrkIP4v05BNC903e,billboard-200
2480,DC,spotify:artist:711MCceyCBcFnzjGY4Q7Un,14974602,"['album rock', 'australian rock', 'hard rock', 'rock']",84,711MCceyCBcFnzjGY4Q7Un,billboard-200
2481,Shay,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,1638766,"['contemporary country', 'pop']",82,7z5WFjZAIYejWy0NI5lv4T,billboard-200
2482,The Silver Bullet Band,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,1638766,"['contemporary country', 'pop']",82,7z5WFjZAIYejWy0NI5lv4T,billboard-200
2483,The Creator,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,4289662,"['hip hop', 'rap']",85,4V8LLVI7PbaPR0K2TGSxFF,billboard-200
2484,Bradley Cooper,spotify:artist:4VIvfOurcf0vuLRxLkGnIG,141119,['hollywood'],77,4VIvfOurcf0vuLRxLkGnIG,billboard-200
2485,TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,1346433,['k-pop'],70,0ghlgldX5Dd6720Q3qFyQB,social-50
2486,Swae Lee,spotify:artist:1zNqQNIdeOUZHb8zbZRFMX,683154,['trap'],85,1zNqQNIdeOUZHb8zbZRFMX,streaming-songs
2487,Juice WRLD,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,9363235,"['chicago rap', 'melodic rap']",95,4MCBfE4596Uoi2O4DtmEMz,streaming-songs
2488,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,34653621,"['canadian pop', 'pop', 'post-teen pop']",95,1uNFoZAHBGtllmzznpCI3s,radio-songs
2489,H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,2462822,"['pop', 'r&b']",82,3Y7RZ31TRPVadSFVy1o8os,radio-songs
2490,Country,spotify:artist:3sDbKMebVH2VYcRSl7u1VC,618448,"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship', 'worship']",68,3sDbKMebVH2VYcRSl7u1VC,digital-song-sales
2491,Kirk Franklin,spotify:artist:4akybxRTGHJZ1DXjLhJ1qu,765298,"['gospel', 'gospel r&b']",67,4akybxRTGHJZ1DXjLhJ1qu,digital-song-sales
2492,Tori Kelly,spotify:artist:1vSN1fsvrzpbttOYGsliDr,1737086,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'r&b', 'viral pop']",73,1vSN1fsvrzpbttOYGsliDr,digital-song-sales
2493,SUGA,spotify:artist:0ebNdVaOfp6N0oZ1guIxM8,104704,[],73,0ebNdVaOfp6N0oZ1guIxM8,digital-song-sales
2494,Snoop Dogg,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,5750700,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",85,7hJcb9fa4alzcOq3EaNPoG,digital-song-sales
2495,Cody Carnes,spotify:artist:7apN8bBgl19E0Ona9pvPq0,44727,"['anthem worship', 'ccm', 'christian music', 'christian pop', 'world worship', 'worship']",66,7apN8bBgl19E0Ona9pvPq0,digital-song-sales
2496,Elevation Worship,spotify:artist:3YCKuqpv9nCsIhJ2v8SMix,852531,"['ccm', 'christian music', 'world worship', 'worship']",76,3YCKuqpv9nCsIhJ2v8SMix,digital-song-sales
2497,The Revolution,spotify:artist:72kiVqCJIy9eOnmLp8r0h7,10526,"['dub', 'reggae', 'roots reggae']",36,72kiVqCJIy9eOnmLp8r0h7,top-album-sales
2498,Garfunkel,spotify:artist:70cRZdQywnSFp9pnc2WTCE,2668302,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock', 'roots rock']",77,70cRZdQywnSFp9pnc2WTCE,top-album-sales
2499,the Blackhearts,spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,392473,"['glam punk', 'rock']",65,1Fmb52lZ6Jv7FMWXXTPO3K,current-albums
2500,The Blowfish,spotify:artist:08ct2eZF5lUPdJpHwNKWof,593917,"['mellow gold', 'neo mellow', 'pop rock', 'post-grunge']",64,08ct2eZF5lUPdJpHwNKWof,greatest-billboard-200-albums
2501,The Tijuana Brass,spotify:artist:09L3cUdx0hq6qn5bKuJJ4I,78283,"['adult standards', 'easy listening', 'lounge']",56,09L3cUdx0hq6qn5bKuJJ4I,greatest-billboard-200-albums
2502,Sweat,spotify:artist:2REtZ0a1gh5LzXswkSkQUp,14588,['brazilian edm'],51,2REtZ0a1gh5LzXswkSkQUp,greatest-billboard-200-albums
2503,Tears,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,1558270,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']",73,4bthk9UfsYUYdcFyqxmSUU,greatest-billboard-200-albums
2504,Sons,spotify:artist:5w7WBn3KjV5qSylr6r3kTo,2582,[],59,5w7WBn3KjV5qSylr6r3kTo,greatest-billboard-200-albums
2505,The News,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6,798627,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock']",66,7A9yZMTrFZcgEWAX2kBfK6,greatest-billboard-200-albums
2506,Wind,spotify:artist:4QQgXkCYTt3BlENzhyNETg,2330257,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",75,4QQgXkCYTt3BlENzhyNETg,greatest-billboard-200-albums
2507,Fire,spotify:artist:7KO08sObbX1IHeiIR9b5NB,5449,[],64,7KO08sObbX1IHeiIR9b5NB,greatest-billboard-200-albums
2508,The Supremes,spotify:artist:57bUPid8xztkieZfS7OlEV,1039380,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'folk rock', 'funk', 'motown', 'quiet storm', 'soul']",69,57bUPid8xztkieZfS7OlEV,greatest-billboard-200-albums
2509,Paul,spotify:artist:592JnViQ2tot63c1SbtgK2,31773,"['funk carioca', 'funk ostentacao']",62,592JnViQ2tot63c1SbtgK2,greatest-billboard-200-albums
2510,Mary,spotify:artist:1XkoF8ryArs86LZvFOkbyr,2246517,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",74,1XkoF8ryArs86LZvFOkbyr,greatest-billboard-200-albums
2511,Lauren Bennett,spotify:artist:2jLE4BoXHriQ96JagEtiDP,3037,[],63,2jLE4BoXHriQ96JagEtiDP,greatest-hot-100-singles
2512,GoonRock,spotify:artist:53sIBaVjXQhfH89Vu6nEGh,2189,[],65,53sIBaVjXQhfH89Vu6nEGh,greatest-hot-100-singles
2513,Ludacris,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,1804222,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",79,3ipn9JLAPI5GUEo4y4jcoi,greatest-hot-100-singles
2514,Lionel Richie,spotify:artist:3gMaNLQm7D9MornNILzdSl,1658667,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm', 'soft rock']",74,3gMaNLQm7D9MornNILzdSl,greatest-hot-100-singles
2515,His Orchestra,spotify:artist:24DQLSng7bKZD4GXLIaQbv,30671,"['adult standards', 'easy listening', 'lounge']",52,24DQLSng7bKZD4GXLIaQbv,greatest-hot-100-singles
2516,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,2619614,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",81,3aQeKQSyrW4qWr35idm0cy,greatest-hot-100-singles
2517,Kimbra,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,334785,"['bergen indie', 'electropop', 'nz pop']",70,6hk7Yq1DU9QcCCrz9uc0Ti,greatest-hot-100-singles
2518,Boyz II Men,spotify:artist:6O74knDqdv3XaWtkII7Xjp,1755208,"['boy band', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",70,6O74knDqdv3XaWtkII7Xjp,greatest-hot-100-singles
2519,Tony Orlando,spotify:artist:6PNZ6ZfwWLiUA2BrranFl3,23687,"['brill building pop', 'bubblegum pop']",44,6PNZ6ZfwWLiUA2BrranFl3,greatest-hot-100-singles
2520,T.I.,spotify:artist:4OBJLual30L7gRl5UkeRcT,3253933,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78,4OBJLual30L7gRl5UkeRcT,greatest-hot-100-singles
2521,Pharrell,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,3094602,"['pop', 'pop rap']",81,2RdwBSPQiwcmiDo9kixcl8,greatest-hot-100-singles
2522,Monica,spotify:artist:6m9OlwfRBWVyiazPouhBGx,21682,"['bossa nova', 'brazilian composition', 'mpb', 'nova mpb']",42,6m9OlwfRBWVyiazPouhBGx,greatest-hot-100-singles
2523,Friends,spotify:artist:2HkSsS8O2U2gPhnCGVN5vn,54809,"['indie pop', 'la pop']",59,2HkSsS8O2U2gPhnCGVN5vn,greatest-hot-100-singles
2524,Kelly Rowland,spotify:artist:3AuMNF8rQAKOzjYppFNAoB,2243673,"['atl hip hop', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",71,3AuMNF8rQAKOzjYppFNAoB,greatest-hot-100-singles
2525,L.V.,spotify:artist:2LhsePRtgCo4THVKULQBL7,3111,[],67,2LhsePRtgCo4THVKULQBL7,greatest-hot-100-singles
2526,The Jordanaires,spotify:artist:6CXezToiGS8K6jr9kr8Muv,3619,['country gospel'],59,6CXezToiGS8K6jr9kr8Muv,greatest-hot-100-singles
2527,Faith Evans,spotify:artist:5NDMothbpdpq2xHqSjrrWn,808486,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",68,5NDMothbpdpq2xHqSjrrWn,greatest-hot-100-singles
2528,112,spotify:artist:7urq0VfqxEYEEiZUkebXT4,669687,"['atl hip hop', 'boy band', 'dance pop', 'gangster rap', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",68,7urq0VfqxEYEEiZUkebXT4,greatest-hot-100-singles
2529,Juicy J,spotify:artist:5gCRApTajqwbnHHPbr2Fpi,2141340,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77,5gCRApTajqwbnHHPbr2Fpi,greatest-hot-100-singles
2530,Oates,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,1162783,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",75,77tT1kLj6mCWtFNqiOmP9H,greatest-hot-100-artists
2531,The Gang,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,1305069,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",68,3VNITwohbvU5Wuy5PC6dsI,greatest-hot-100-artists
2532,The Pips,spotify:artist:0TF2NxkJZPQoX1H53rEFM1,623556,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",63,0TF2NxkJZPQoX1H53rEFM1,greatest-hot-100-artists
2533,Dawn,spotify:artist:6uyCGuIi7ItiVD9zVFaa4s,223,['calming instrumental'],49,6uyCGuIi7ItiVD9zVFaa4s,greatest-hot-100-artists
2534,Tennille,spotify:artist:7BEfMxbaqx6dOpbtlEqScm,207052,"['adult standards', 'brill building pop', 'bubblegum pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",56,7BEfMxbaqx6dOpbtlEqScm,greatest-hot-100-songs-by-women
2535,Ja Rule,spotify:artist:1J2VVASYAamtQ3Bt8wGgA6,1001628,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",73,1J2VVASYAamtQ3Bt8wGgA6,greatest-hot-100-songs-by-women
2536,Petey Pablo,spotify:artist:4Js9eYwAf9rypNtV8pNSw9,281239,"['crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'nc hip hop', 'pop rap', 'southern hip hop']",61,4Js9eYwAf9rypNtV8pNSw9,greatest-hot-100-songs-by-women
2537,Colby O'Donis,spotify:artist:7fObcBw9VM3x7ntWKCYl0z,93985,"['pop rap', 'urban contemporary']",67,7fObcBw9VM3x7ntWKCYl0z,greatest-hot-100-songs-by-women
2538,Kiki Dee,spotify:artist:4vjGlQWexbru6aOUCLTVir,9291,['classic uk pop'],66,4vjGlQWexbru6aOUCLTVir,greatest-hot-100-songs-by-women
2539,Jay Z,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,5239618,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",85,3nFkdlSjzX9mRTtwJOzDYB,greatest-hot-100-songs-by-women
2540,Michael McDonald,spotify:artist:24hJWbo98sH84tb0nkeaqy,251549,"['mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",59,24hJWbo98sH84tb0nkeaqy,greatest-hot-100-songs-by-women
2541,Timbaland,spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ,1619462,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'urban contemporary']",77,5Y5TRrQiqgUO4S36tzjIRZ,greatest-hot-100-songs-by-women
2542,Alicia Keys,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,7458683,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",82,3DiDSECUqqY1AuBP8qtaIa,greatest-hot-100-songs-by-women
2543,The Holding Company,spotify:artist:4J69yWrKwWJgjv3DKTZcGo,148472,"['blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']",60,4J69yWrKwWJgjv3DKTZcGo,greatest-billboard-200-albums-by-women
2544,Soeur Sourire,spotify:artist:6IXxyuP3QA8yla9rF1on6b,1616,['belgian singer-songwriter'],31,6IXxyuP3QA8yla9rF1on6b,greatest-billboard-200-albums-by-women
2545,Inc.,spotify:artist:4Eoddnw0pOewmCHQYofuwh,20044,[],60,4Eoddnw0pOewmCHQYofuwh,greatest-billboards-top-songs-80s
2546,The Sunshine Band,spotify:artist:3mQBpAOMWYqAZyxtyeo4Lo,532855,"['disco', 'funk', 'motown', 'soft rock']",65,3mQBpAOMWYqAZyxtyeo4Lo,greatest-billboards-top-songs-80s
2547,Aaron Neville,spotify:artist:57ALvbCBaCkNlgTOSiUPdT,70932,"['motown', 'soul']",57,57ALvbCBaCkNlgTOSiUPdT,greatest-billboards-top-songs-80s
2548,The Range,spotify:artist:46xMgypLHP8GNsYME3vRnV,37588,['alternative roots rock'],57,46xMgypLHP8GNsYME3vRnV,greatest-billboards-top-songs-80s
2549,Miami Sound Machine,spotify:artist:18xgcedCGxFbqLbIQn5R8F,126807,['new wave pop'],58,18xgcedCGxFbqLbIQn5R8F,greatest-billboards-top-songs-80s
2550,Jr.,spotify:artist:1on7ZQ2pvgeQF4vmIA09x5,4147661,"['brazilian rock', 'hard rock brasileiro', 'rock alternativo brasileiro', 'rock nacional brasileiro']",73,1on7ZQ2pvgeQF4vmIA09x5,greatest-billboards-top-songs-80s
2551,Cult Jam,spotify:artist:1vgjN6nIPNKiiQGE9PtzTT,174020,"['electro', 'freestyle', 'funk', 'new jack swing', 'quiet storm', 'urban contemporary']",50,1vgjN6nIPNKiiQGE9PtzTT,greatest-billboards-top-songs-80s
2552,The Beaters,spotify:artist:1QQBo7mfkehMjDfz1tj5Pq,2641,[],35,1QQBo7mfkehMjDfz1tj5Pq,greatest-billboards-top-songs-80s
2553,Jennifer Warnes,spotify:artist:1BwHztAQKypBuy5WBEdJnG,39659,"['folk', 'lilith', 'traditional folk']",66,1BwHztAQKypBuy5WBEdJnG,greatest-billboards-top-songs-80s
2554,Jennifer Warnes,spotify:artist:1BwHztAQKypBuy5WBEdJnG,39659,"['folk', 'lilith', 'traditional folk']",66,1BwHztAQKypBuy5WBEdJnG,greatest-billboards-top-songs-80s
2555,Gloria Loring,spotify:artist:4OvZ8Dx72DO6lo6DRL6vjK,437,[],29,4OvZ8Dx72DO6lo6DRL6vjK,greatest-billboards-top-songs-80s
2556,George Michael,spotify:artist:19ra5tSw0tWufvUp8GotLo,2387614,"['dance rock', 'new wave pop', 'soft rock']",75,19ra5tSw0tWufvUp8GotLo,greatest-billboards-top-songs-80s
2557,The Mechanics,spotify:artist:2yTUYhIf8fxptTIy3KLuJD,330436,"['album rock', 'art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",62,2yTUYhIf8fxptTIy3KLuJD,greatest-billboards-top-songs-80s
2558,Siedah Garrett,spotify:artist:7EVlecngyrLHfQUqFMpwkT,3580,[],56,7EVlecngyrLHfQUqFMpwkT,greatest-billboards-top-songs-80s
2559,Wendy Fraser,spotify:artist:2oSO8nxMHKOJKj7v8l0zWh,362,[],56,2oSO8nxMHKOJKj7v8l0zWh,greatest-billboards-top-songs-80s
2560,Rockets,spotify:artist:09mvgMBvJkxarNIDGdwPWg,102315,"['dance rock', 'dream pop', 'gothic rock', 'industrial rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk']",47,09mvgMBvJkxarNIDGdwPWg,greatest-billboards-top-songs-80s
2561,K.C.,spotify:artist:6K79ROrwTrC6cyLLgdq3di,13,[],31,6K79ROrwTrC6cyLLgdq3di,greatest-billboards-top-songs-80s
2562,James Ingram,spotify:artist:5bTTx0CRvZj1kRJwUsWWYo,274410,"['adult standards', 'quiet storm', 'soft rock', 'urban contemporary']",61,5bTTx0CRvZj1kRJwUsWWYo,greatest-billboards-top-songs-80s
2563,Barry Gibb,spotify:artist:7Hd38PVp634oGEb9pIDs5d,47480,['soft rock'],57,7Hd38PVp634oGEb9pIDs5d,greatest-billboards-top-songs-80s
2564,Dusty Springfield,spotify:artist:5zaXYwewAXedKNCff45U5l,257552,"['adult standards', 'brill building pop', 'british invasion', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'rock', 'soul', 'vocal jazz']",67,5zaXYwewAXedKNCff45U5l,greatest-billboards-top-songs-80s
2565,Raydio,spotify:artist:1VQ7baxc9Okx2YuRnpKMMR,4980,['yacht rock'],42,1VQ7baxc9Okx2YuRnpKMMR,greatest-billboards-top-songs-80s
2566,Syreeta,spotify:artist:594LqcHtMvKoR0URmSiYJB,6036,"['classic soul', 'motown', 'quiet storm']",35,594LqcHtMvKoR0URmSiYJB,greatest-billboards-top-songs-80s
2567,C Music Factory,spotify:artist:7krx6UBDKLwE0q3s3fesqF,120569,"['diva house', 'eurodance', 'hip house']",57,7krx6UBDKLwE0q3s3fesqF,greatest-billboards-top-songs-90s
2568,Duet,spotify:artist:26HXnxyE2f74cfl5dS3iG6,1896,[],36,26HXnxyE2f74cfl5dS3iG6,greatest-billboards-top-songs-90s
2569,The Wild Pair,spotify:artist:534DkmX9XrQ2MwyRYKarhm,30,[],25,534DkmX9XrQ2MwyRYKarhm,greatest-billboards-top-songs-90s
2570,Nine Stories,spotify:artist:4a7CDXcRCXi4kp5z7SEXtg,42954,"['lilith', 'pop rock']",48,4a7CDXcRCXi4kp5z7SEXtg,greatest-billboards-top-songs-90s
2571,Felly,spotify:artist:1pvibpCqTQG4mnbZ7vVSDj,174,[],54,1pvibpCqTQG4mnbZ7vVSDj,greatest-billboards-top-songs-90s
2572,Athena Cage,spotify:artist:2kqVmaPdvLEcfaT9oibK27,60254,[],50,2kqVmaPdvLEcfaT9oibK27,greatest-billboards-top-songs-90s
2573,The Funky Bunch,spotify:artist:4046bnFxFJdLEtG7F2qXaV,66275,[],48,4046bnFxFJdLEtG7F2qXaV,greatest-billboards-top-songs-90s
2574,The N.P.G.,spotify:artist:23OknxGcY1i5xX1TRPilMj,119276,['modern blues rock'],47,23OknxGcY1i5xX1TRPilMj,greatest-billboards-top-songs-90s
2575,JoJo,spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6,1570779,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",70,5xuNBZoM7z1Vv8IQ6uM0p6,greatest-billboards-top-songs-90s
2576,Me'Shell Ndegeocello,spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6,1570779,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",70,5xuNBZoM7z1Vv8IQ6uM0p6,greatest-billboards-top-songs-90s
2577,Faith Evans,spotify:artist:5NDMothbpdpq2xHqSjrrWn,808486,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",68,5NDMothbpdpq2xHqSjrrWn,greatest-billboards-top-songs-90s
2578,Kelly Price,spotify:artist:49FeZO3eSrJs7oH7lYLU1r,564308,"['deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",54,49FeZO3eSrJs7oH7lYLU1r,greatest-billboards-top-songs-90s
2579,Mase,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,572830,"['alternative r&b', 'indie soul']",73,3ycxRkcZ67ALN3GQJ57Vig,greatest-billboards-top-songs-90s
2580,Celine Dion,spotify:artist:4S9EykWXhStSc15wEx8QFK,3644510,"['canadian pop', 'dance pop']",78,4S9EykWXhStSc15wEx8QFK,greatest-billboards-top-songs-90s
2581,F. Williams,spotify:artist:08MVPakTEdRJimQNV61NFR,509,['hip house'],43,08MVPakTEdRJimQNV61NFR,greatest-billboards-top-songs-90s
2582,The Fresh Prince,spotify:artist:1mG23iQeR29Ojhq89D5gbh,211490,"['gangster rap', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",59,1mG23iQeR29Ojhq89D5gbh,greatest-billboards-top-songs-90s
2583,K-Ci,spotify:artist:05RZIdfz59ZW2FvFuwnmNK,883443,"['dance pop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",62,05RZIdfz59ZW2FvFuwnmNK,greatest-billboards-top-songs-90s
2584,Regina Belle,spotify:artist:3J9tQvcK0bY3CcVcgRELxH,194065,"['funk', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",53,3J9tQvcK0bY3CcVcgRELxH,greatest-billboards-top-songs-90s
2585,The Family,spotify:artist:5m8H6zSadhu1j9Yi04VLqD,550120,"['classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'funk rock', 'mellow gold', 'motown', 'rock', 'roots rock', 'soul', 'southern soul']",64,5m8H6zSadhu1j9Yi04VLqD,greatest-billboards-top-songs-90s
2586,Nate Dogg,spotify:artist:1Oa0bMld0A3u5OTYfMzp5h,821179,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",78,1Oa0bMld0A3u5OTYfMzp5h,greatest-billboards-top-songs-90s
2587,Trina,spotify:artist:4PrinKSrmILmo0kERG0Ogn,561526,"['deep pop r&b', 'escape room', 'hip pop', 'miami hip hop', 'pop rap', 'r&b', 'rap', 'rap latina', 'southern hip hop', 'trap', 'trap queen']",63,4PrinKSrmILmo0kERG0Ogn,greatest-billboards-top-songs-90s
