artist,uri,followers,genres,popularity,decade,is_recommended,billboard
H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,2483954,"['pop', 'r&b']",82,2010.0,0,
Víkingur Ólafsson,spotify:artist:0iqgjl0OG3z53PZVIB7ZyD,18978,['classical piano'],61,2010.0,1,
Endymion,spotify:artist:1dWCpNKvuNDv2rE4gCVNwj,26541,"['gabba', 'happy hardcore', 'hardcore techno', 'hardstyle', 'rawstyle', 'uptempo hardcore']",51,2010.0,1,
Spose,spotify:artist:3tM6SwRysCaIK0kW4h0mVP,57407,"['comic', 'indie pop rap', 'pop rap']",51,2010.0,1,
Young The Giant,spotify:artist:4j56EQDQu5XnL7R3E9iFJT,1150381,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",69,2010.0,0,
Samini,spotify:artist:0zzdsQEjTzvhYpKIKEpmvP,7,[],13,2010.0,1,
Neeti Mohan,spotify:artist:3ZxZ03fj3tXBZHZWzvaLSM,479577,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",66,2010.0,0,
Riley Pearce,spotify:artist:0A3HlWZGV8WrCcqxKM2neg,27529,"['australian singer-songwriter', 'indie anthem-folk', 'indie folk']",50,2010.0,1,
Gyptian,spotify:artist:2JX4h8xm0hNxCB0aNBWzyi,358480,"['conscious hip hop', 'dancehall', 'lovers rock', 'reggae fusion']",61,2010.0,1,
Factory Floor,spotify:artist:6xgNzJAeEB8BTOSzcTO1EI,12454,"['deep gothic post-punk', 'grave wave']",21,2010.0,1,
AJJ,spotify:artist:20BBrnJzaERqpssVV8uOdm,40780,"['dark psytrance', 'forest psy', 'psychedelic trance']",42,2010.0,1,
The Pirouettes,spotify:artist:1Jp2BVxy67R0OaudOV9lm1,51498,"['french indie pop', 'french indietronica', 'new french touch']",50,2010.0,1,
Casper Magico,spotify:artist:1fux65HMCBvfJHqlBc4Nno,773358,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",77,2010.0,0,
Prima Nocta,spotify:artist:0F2hLpOkJWbfc5H9dUEIho,19006,"['medieval folk', 'rune folk']",35,2010.0,1,
Mega Drive,spotify:artist:1WxMvNsfdsGftDZ4oO21L8,31824,"['cyberpunk', 'darksynth', 'retro electro']",46,2010.0,1,
Lando Chill,spotify:artist:2TzDFGYjzVbaSEA3msOpqI,6806,"['experimental hip hop', 'jazz rap']",34,2010.0,1,
Masahiro Sugaya,spotify:artist:0ZH37cF1gwuwRW86ueqau1,727,['fourth world'],22,2010.0,1,
Mary Lou Lord,spotify:artist:30eFTKFHro3pDt3tiJwhtd,3124,"['alternative pop', 'boston rock', 'lilith']",20,2010.0,1,
The London Suede,spotify:artist:30eFTKFHro3pDt3tiJwhtd,3124,"['alternative pop', 'boston rock', 'lilith']",20,2010.0,1,
Mělník Philharmonic Orchestra,spotify:artist:1NXnbWMRTorBroMDX79R9H,75,['calming instrumental'],31,2010.0,1,
Regentum,spotify:artist:6gfKfJS89ZAy4mSAlwTXvc,1188,['background music'],37,2010.0,1,
The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,3823748,"['modern alternative rock', 'modern rock', 'pop', 'rock']",79,2010.0,0,
THE SCOTTS,spotify:artist:2PaZWGu5T5nHjY2xxAkFsT,99740,[],84,2020.0,1,
SAINt JHN,spotify:artist:0H39MdGGX6dbnnQPt6NQkZ,338681,"['melodic rap', 'pop rap', 'rap', 'trap']",87,2020.0,1,
Gabby Barrett,spotify:artist:6Iz3eq2aQGFf7TbGT2iahL,56956,"['contemporary country', 'country pop']",69,2020.0,1,
Blake Shelton Duet,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,539801,"['contemporary country', 'country road', 'deep talent show']",82,2020.0,0,
Powfu,spotify:artist:6bmlMHgSheBauioMgKv2tn,304808,[],86,2020.0,1,
Surfaces,spotify:artist:4ETSs924pXMzjIeD6E9b4u,396618,"['bedroom soul', 'pop']",84,2020.0,1,
Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,255270,"['deep underground hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",82,2020.0,1,
Mustard,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,651016,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",84,2020.0,0,
Travis Denning,spotify:artist:6CegFHnUqJcOBipgphZ2CJ,17581,"['contemporary country', 'country pop']",63,2020.0,1,
BENEE,spotify:artist:0Cp8WN4V8Tu4QJQwCN5Md4,272639,"['nz pop', 'pop']",84,2020.0,1,
Pop Smoke,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,509944,"['rap', 'trap']",84,2020.0,0,
StaySolidRocky,spotify:artist:1XLWox9w1Yvbodui0SRhUQ,9420,[],73,2020.0,1,
Diplo Presents Thomas Wesley,spotify:artist:1XLWox9w1Yvbodui0SRhUQ,9420,[],73,2020.0,1,
Ingrid Andress,spotify:artist:0jPnVIasXzBYjrlpO5irii,33719,"['contemporary country', 'country pop']",65,2020.0,1,
JP Saxe,spotify:artist:66W9LaWS0DPdL7Sz8iYGYe,93992,"['canadian contemporary r&b', 'pop']",79,2020.0,1,
Regard,spotify:artist:4ofCBoyEiGSePFAG500xev,61093,['pop edm'],79,2020.0,1,
JACKBOYS,spotify:artist:7A8S43ryYdbWpJKeHRZRcq,208918,"['rap', 'trap']",78,2020.0,1,
Jhene Aiko,spotify:artist:5ZS223C6JyBfXasXxrRqOk,3141496,"['alternative r&b', 'pop', 'r&b', 'urban contemporary']",84,2020.0,0,
NAV,spotify:artist:7rkW85dBwwrJtlHRDkJDAC,1971620,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",86,2020.0,0,
Maddie,spotify:artist:34bhyY8jfKez7uKakMfy4y,527660,"['contemporary country', 'country', 'country pop']",68,2020.0,0,
Young T,spotify:artist:50co4Is1HCEo8bhOyUWKpn,5113508,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",91,2020.0,0,
Soundtrack,spotify:artist:5R0k9BmgKGW6rZwlRJMGXv,5649,[],43,2020.0,1,
Elevation Worship,spotify:artist:3YCKuqpv9nCsIhJ2v8SMix,852531,"['ccm', 'christian music', 'world worship', 'worship']",76,2020.0,0,
Bob Marley,spotify:artist:2QsynagSdAqZj3U9HgDzjD,8075759,['reggae'],83,2020.0,0,
Mozzy,spotify:artist:4AA474G2hRfrHyGrfyDseO,359580,"['cali rap', 'trap', 'west coast trap']",70,2020.0,1,
Original Broadway Cast,spotify:artist:3UUJfRbrA2nTbcg4i0MOwu,309744,"['broadway', 'hollywood', 'show tunes']",76,2020.0,1,
Dan,spotify:artist:7uaIm6Pw7xplS8Dy06V6pT,303736,"['alternative r&b', 'melodic rap', 'pop rap']",83,2020.0,1,
Melanie Martinez,spotify:artist:63yrD80RY3RNEM2YDpUpO8,6548821,"['pop', 'post-teen pop']",84,2020.0,0,
Various Artists,spotify:artist:0ucWNzERKzKNhYdI4soDrG,41,[],8,2020.0,1,
G Herbo,spotify:artist:5QdEbQJ3ylBnc3gsIASAT5,866717,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",77,2020.0,0,
American Aquarium,spotify:artist:7nSYcucRT6IGiMepEmiZgT,34837,"['alternative country', 'deep new americana', 'indie folk', 'modern southern rock', 'new americana', 'roots americana', 'roots rock', 'southern americana', 'texas country']",51,2020.0,1,
Polo G,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,1230194,"['chicago rap', 'trap']",84,2020.0,0,
Five Finger Death Punch,spotify:artist:5t28BP42x2axFnqOOMg3CM,3981698,"['alternative metal', 'groove metal', 'nu metal', 'post-grunge']",80,2020.0,0,
Car Seat Headrest,spotify:artist:5PbpKlxQE0Ktl5lcNABoFf,254947,"['alternative rock', 'anti-folk', 'art pop', 'chamber pop', 'indie pop', 'indie punk', 'indie rock']",66,2020.0,1,
Tyler Childers,spotify:artist:13ZEDW6vyBF12HYcZRr4EV,418982,"['kentucky indie', 'outlaw country']",75,2020.0,0,
NCT 127,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,2403788,"['k-pop', 'k-pop boy group']",76,2020.0,0,
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,1723932,"['k-pop', 'k-pop boy group']",74,2020.0,0,
GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,3461426,"['k-pop', 'k-pop boy group']",75,2020.0,0,
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,5584427,"['k-pop', 'k-pop boy group']",77,2020.0,0,
SB19,spotify:artist:3g7vYcdDXnqnDKYFwqXBJP,54343,[],45,2020.0,1,
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,3535475,"['k-pop', 'k-pop boy group']",75,2020.0,0,
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,897322,"['k-pop', 'k-pop boy group']",65,2020.0,0,
TOMORROW,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,1346433,['k-pop'],70,2020.0,0,
Nogizaka 46,spotify:artist:08lN7bm4Etec8ETFxaTUmq,682117,"['j-idol', 'j-pop', 'j-pop girl group']",67,2020.0,0,
Fiersa Besari,spotify:artist:06QVnTCdjs4jPKO0487EGV,1803213,"['indonesian indie', 'indonesian pop', 'indonesian pop punk']",71,2020.0,0,
BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,1012849,['k-pop'],66,2020.0,0,
ATEEZ,spotify:artist:68KmkJeZGfwe1OUaivBa2L,660381,"['k-pop', 'k-pop boy group']",72,2020.0,0,
MONSTA X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2435120,"['k-pop', 'k-pop boy group']",73,2020.0,0,
DAY6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,1256031,"['k-pop', 'k-pop boy group']",75,2020.0,0,
WayV,spotify:artist:1qBsABYUrxg9afpMtyoFKz,551717,"['chinese idol pop', 'k-pop']",63,2020.0,0,
NCT,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,2403788,"['k-pop', 'k-pop boy group']",76,2020.0,0,
Manu Gavassi,spotify:artist:6xF3XdxG7VHRmQmTJxRqX8,459208,"['baile pop', 'nova mpb', 'pop nacional', 'post-teen pop']",68,2020.0,0,
TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,5259297,"['k-pop', 'k-pop girl group']",79,2020.0,0,
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,2026511,"['k-pop', 'k-pop boy group']",75,2020.0,0,
THE BOYZ,spotify:artist:3ciRvbBIVz9fBoPbtSYq4x,405046,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",65,2020.0,0,
Alok,spotify:artist:0NGAZxHanS9e0iNHpR8f2W,7627328,"['electro house', 'pop nacional']",81,2020.0,0,
Gusttavo Lima,spotify:artist:7MiDcPa6UiV3In7lIM71IN,7940101,['sertanejo universitario'],84,2020.0,0,
NU'EST,spotify:artist:7MiDcPa6UiV3In7lIM71IN,7940101,['sertanejo universitario'],84,2020.0,0,
Jackson Wang,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,1109094,"['hong kong hip hop', 'k-pop']",69,2020.0,0,
Kimberly Loaiza,spotify:artist:7CzqCiiy4oe00IPGL665qX,329110,['latin viral pop'],36,2020.0,1,
Skip Marley,spotify:artist:4ryoUS0W8qXokfMxrlJt6O,95857,['modern reggae'],65,2020.0,1,
for King,spotify:artist:3sDbKMebVH2VYcRSl7u1VC,618448,"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship', 'worship']",68,2020.0,0,
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,1507453,['k-pop'],78,2020.0,0,
Banda Sinaloense MS de Sergio Lizarraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,8271299,"['banda', 'norteno', 'regional mexican']",83,2020.0,0,
Kari Jobe,spotify:artist:5XlSS9O4eHRiJ0hKzbaFQ2,702748,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",67,2020.0,0,
Andra Day,spotify:artist:1c4rxrxy8eDLvMVL1DTiBe,278576,['r&b'],66,2020.0,1,
The Strokes,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,3200313,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",81,2020.0,0,
Ricky Dillard,spotify:artist:3EDwVZensg15abkTt5zfTM,34023,"['contemporary gospel', 'gospel', 'praise']",43,2020.0,1,
Chicano Batman,spotify:artist:0LklyUMMUhpIjMgYHlV0hN,132977,['la indie'],59,2020.0,1,
Man Man,spotify:artist:6xF3XdxG7VHRmQmTJxRqX8,459208,"['baile pop', 'nova mpb', 'pop nacional', 'post-teen pop']",68,2020.0,0,
Trivium,spotify:artist:278ZYwGhdK6QTzE3MFePnP,970842,"['alternative metal', 'groove metal', 'melodic metalcore', 'melodic thrash', 'metal', 'metalcore', 'nu metal']",72,2020.0,0,
Hot Country Knights,spotify:artist:1jTJwPsDcdPQRh2JCWYdtY,5650,['country pop'],47,2020.0,1,
Havok,spotify:artist:2jw4wgixxa20jls9N3Bdpq,96944,"['crossover thrash', 'death metal', 'groove metal', 'metal', 'speed metal', 'thrash metal']",52,2020.0,1,
Simon,spotify:artist:0MInKJqZscEeNc5K3K0mkE,4323766,"['funk carioca', 'pop nacional', 'sertanejo pop', 'sertanejo universitario']",70,2020.0,0,
SuperM,spotify:artist:5BHFSMEjfLVx1JwRWjAOsE,597399,['k-pop'],62,2020.0,0,
NWM Cee Murdaa,spotify:artist:5nK8kzMmvz19x1PFQaDIFv,3777,[],48,2020.0,1,
Wheeler Walker Jr.,spotify:artist:6PjV05LlULv9XmFu7HeAia,162599,"['outlaw country', 'redneck']",63,2020.0,1,
Kidz Bop Kids,spotify:artist:1Vvvx45Apu6dQqwuZQxtgW,465715,"[""children's music""]",71,2020.0,0,
Joan Jett,spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,392473,"['glam punk', 'rock']",65,2020.0,1,
Ashley McBryde,spotify:artist:371jpyGdoChzUASOIG2ECV,68338,"['arkansas country', 'contemporary country', 'country', 'country pop']",63,2020.0,1,
Waxahatchee,spotify:artist:5IWCU0V9evBlW4gIeGY4zF,94483,"['alabama indie', 'art pop', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie punk', 'indie rock']",61,2020.0,1,
Katatonia,spotify:artist:2CWWgbxApjbyByxBBCvGTm,205360,"['alternative metal', 'doom metal', 'gothic metal', 'melodic death metal', 'metal', 'pagan black metal', 'progressive metal', 'swedish doom metal', 'swedish metal']",60,2020.0,1,
Thundercat,spotify:artist:4frXpPxQQZwbCu3eTGnZEw,494466,"['afrofuturism', 'hip hop', 'indie soul']",72,2020.0,0,
The Highwomen,spotify:artist:3iyG1duuxWpcuWa57VSeZ0,72602,"['indie folk', 'new americana']",57,2020.0,1,
Alina Baraz,spotify:artist:6hfwwpXqZPRC9CsKI7qtv1,668028,"['alternative r&b', 'electropop', 'etherpop', 'pop']",76,2020.0,0,
Jackboy,spotify:artist:7A8S43ryYdbWpJKeHRZRcq,208918,"['rap', 'trap']",78,2020.0,1,
Motley Crue,spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,2530540,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",74,2020.0,0,
Daniel Caesar,spotify:artist:20wkVLutqVOYrc0kxFs7rA,1914498,"['canadian contemporary r&b', 'pop']",80,2020.0,0,
Brent Faiyaz,spotify:artist:3tlXnStJ1fFhdScmQeLpuG,635544,"['alternative r&b', 'dmv rap', 'rap']",77,2020.0,0,
Natanael Cano,spotify:artist:0elWFr7TW8piilVRYJUe4P,590257,['corrido'],82,2020.0,0,
Myke Towers,spotify:artist:7iK8PXO48WeuP03g8YR51W,1793257,"['latin', 'trap latino']",90,2020.0,0,
Eslabon Armado,spotify:artist:0XeEobZplHxzM9QzFQWLiR,47461,[],70,2020.0,1,
HARDY,spotify:artist:7x3f7c0fBanNlQwpx1255g,195900,"['chanson', 'ye ye']",61,2020.0,1,
Garth Brooks,spotify:artist:4BclNkZtAUq1YrYNzye3N7,745484,"['country', 'oklahoma country']",56,2020.0,0,
Herb Alpert's Tijuana Brass,spotify:artist:09L3cUdx0hq6qn5bKuJJ4I,78283,"['adult standards', 'easy listening', 'lounge']",56,2020.0,1,
Hootie,spotify:artist:08ct2eZF5lUPdJpHwNKWof,593917,"['mellow gold', 'neo mellow', 'pop rock', 'post-grunge']",64,2020.0,0,
Original Cast,spotify:artist:3UUJfRbrA2nTbcg4i0MOwu,309744,"['broadway', 'hollywood', 'show tunes']",76,2020.0,1,
Mumford,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,5645089,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",78,2020.0,0,
'N Sync,spotify:artist:6Ff53KvcvAj5U7Z1vojB5o,1251639,"['boy band', 'dance pop', 'europop', 'pop', 'post-teen pop']",72,2020.0,0,
Huey Lewis,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6,798627,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock']",66,2020.0,0,
Original Cast Recording,spotify:artist:5EJf9pRO532SnGtOaeiw4F,8145,[],61,2020.0,1,
John Cougar,spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH,808056,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",70,2020.0,0,
matchbox 20,spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,1542613,"['neo mellow', 'pop rock', 'post-grunge']",70,2020.0,0,
Cat Stevens,spotify:artist:08F3Y3SctIlsOEmKd6dnH8,1020317,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",74,2020.0,0,
Mark Ronson,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,795940,"['dance pop', 'pop', 'post-teen pop']",79,2020.0,0,
Percy Faith,spotify:artist:24DQLSng7bKZD4GXLIaQbv,30671,"['adult standards', 'easy listening', 'lounge']",52,2020.0,1,
Gotye,spotify:artist:2AsusXITU8P25dlRNhcAbG,2182658,['australian pop'],70,2020.0,0,
Ke$ha,spotify:artist:1JBRBOYSJ4xMAVoWIWFW0V,7088,[],38,2020.0,1,
Timbaland,spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ,1619462,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'urban contemporary']",77,2020.0,0,
Dionne,spotify:artist:2JSjCHK79gdaiPWdKiNUNp,471747,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",65,2020.0,0,
Sinead O'Connor,spotify:artist:4sD9znwiVFx9cgRPZ42aQ1,525558,"['folk', 'lilith', 'new wave pop', 'pop rock']",63,2020.0,0,
Hall,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,1162783,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",75,2020.0,0,
The 4 Seasons,spotify:artist:6mcrZQmgzFGRWf7C0SObou,355403,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'motown', 'northern soul', 'rock-and-roll']",67,2020.0,1,
Kool,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,1305069,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",68,2020.0,0,
Captain,spotify:artist:0rlKkLkpsCnJbZethGBfAk,7906,['pop edm'],66,2020.0,1,
The Teddy Bears,spotify:artist:6wrnThFXdi5MSkuR2gicvD,267,[],0,2020.0,1,
Lauryn Hill,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,1468151,"['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'pop', 'r&b', 'soul', 'urban contemporary']",71,2020.0,0,
Go-Go's,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,20474083,"['dance pop', 'pop', 'post-teen pop']",89,2020.0,0,
Big Brother,spotify:artist:4J69yWrKwWJgjv3DKTZcGo,148472,"['blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']",60,2020.0,1,
The Singing Nun,spotify:artist:4Z54MVNM1aoWmQSXIyFqmO,947,['rosary'],24,2020.0,1,
USA For Africa,spotify:artist:6IFXsrXBpwbIqtOUOiAa3p,419419,"['album rock', 'australian rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave pop', 'pop rock', 'soft rock', 'yacht rock']",64,2020.0,0,
Lipps,spotify:artist:0lwRI7lvmlRY5DiA5Xa6wQ,49518,"['disco', 'minneapolis sound']",61,2020.0,1,
Ray Parker Jr.,spotify:artist:0NyzfcGDZZ6GM25EBG9BYK,37517,['disco'],56,2020.0,1,
KC,spotify:artist:3mQBpAOMWYqAZyxtyeo4Lo,532855,"['disco', 'funk', 'motown', 'soft rock']",65,2020.0,0,
Billy Vera,spotify:artist:1QQBo7mfkehMjDfz1tj5Pq,2641,[],35,2020.0,1,
Bobby McFerrin,spotify:artist:2FjkZT851ez950cyPjeYid,122509,['a cappella'],61,2020.0,1,
Carl Anderson,spotify:artist:7Bp4xXabhvbSB51SK3LJim,2501,[],42,2020.0,1,
Expose,spotify:artist:5nPz5R1FDPTMI3Dw4JnTGb,140951,"['freestyle', 'new wave pop']",49,2020.0,1,
Mike,spotify:artist:4LnQWC7U1XWXpcgoZN3D3Q,7224,[],58,2020.0,1,
The B-52s,spotify:artist:3gdbcIdNypBsYNu3iiCjtN,524743,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'rock', 'zolo']",63,2020.0,0,
Sergio Mendes,spotify:artist:65c5si0ePAwkOCn4M35Ho7,102939,"['bossa nova', 'brazilian jazz', 'samba']",59,2020.0,1,
Greg Kihn Band,spotify:artist:1Yyag4BRejtPxsKTrSkKDz,28488,['album rock'],47,2020.0,1,
The S.O.S. Band,spotify:artist:6pXCjxMOBcWtvULYkFPVW6,312617,"['disco', 'electro', 'funk', 'minneapolis sound', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",51,2020.0,1,
C,spotify:artist:487N2T9nIPEHrlTZLL3SQs,10426871,['sertanejo universitario'],83,2020.0,0,
Goo Goo Dolls,spotify:artist:2sil8z5kiy4r76CRTXxBCA,1590074,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",72,2020.0,0,
Janet,spotify:artist:4qwGe91Bz9K2T8jXTZ815W,1993720,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",70,2020.0,0,
Marky Mark,spotify:artist:1rd51IrbtX9DqoU0Zxu4TV,39109,"['drum and bass', 'jump up', 'jungle', 'liquid funk', 'sambass', 'uk dnb']",46,2020.0,1,
Ini Kamoze,spotify:artist:1VJspRsoC6c0bvqhnSiFCs,72708,"['dub', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']",59,2020.0,1,
K-Ci,spotify:artist:05RZIdfz59ZW2FvFuwnmNK,883443,"['dance pop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",62,2020.0,0,
Divine,spotify:artist:2ipbBHbU59PKSeDXAgMpkd,6776,['russelater'],56,2020.0,1,
D.J. Jazzy Jeff,spotify:artist:05oH07COxkXKIMt6mIPRee,1636536,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']",70,2020.0,0,
DNA,spotify:artist:2wRZGo2e20INyHf8wtVPVn,43837,['trap brasileiro'],42,2020.0,1,
Rhythm Syndicate,spotify:artist:3lr5sSnQe5Jx9n9Ya5ZzgQ,40,[],0,2020.0,1,
98 Degrees,spotify:artist:6V03b3Y36lolYP2orXn8mV,255198,"['boy band', 'dance pop']",60,2020.0,1,
The Cardigans,spotify:artist:1tqZaCwM57UFKjWoYwMLrw,549598,"['dance pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']",65,2020.0,0,
Robin S.,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,2356052,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'tropical house']",83,2020.0,0,
Allure,spotify:artist:6XsYyM6VcCkFglSRqzUMXJ,1265,['vogue'],39,2020.0,1,
Az Yet,spotify:artist:4UGMQyNcbGHYg5CDMKkSw3,152307,"['new jack swing', 'r&b', 'urban contemporary']",43,2020.0,1,
Tony Toni Tone,spotify:artist:7vWlb4pM85jCHvV771qZZW,561077,"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",59,2020.0,0,
4PM,spotify:artist:05RABJjoAg2B1UsjPdRLjJ,1,[],0,2020.0,1,
Nicole,spotify:artist:40xbWSB4JPdOkRyuTDy1oP,1442970,"['dance pop', 'electropop', 'europop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",66,2020.0,0,
Jay Sean,spotify:artist:4pADjHPWyrlAF0FA7joK2H,1093498,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",69,2020.0,0,
3am,spotify:artist:40Dls3vCqhJXjPOcv9oHnf,2511,[],33,2020.0,1,
Connie Smith,spotify:artist:66Pq6HMX0YqsJgtUZrFwmo,39206,"['classic country pop', 'nashville sound']",43,2020.0,1,
Freddie Hart,spotify:artist:0dlwjJe4kg9TgOMN184bJF,192956,"['contemporary country', 'country', 'country road']",54,2020.0,1,
The Judds,spotify:artist:7MSTO40bsb3DOJQT6xLsIc,349835,"['country', 'country dawn', 'country rock']",57,2020.0,1,
Brooks,spotify:artist:4mHAu7NX2UNsnGXjviBD9e,208471,"['big room', 'deep big room', 'edm', 'electro house', 'future house', 'pop edm', 'progressive electro house', 'progressive house']",70,2020.0,1,
Keith Whitley,spotify:artist:0bc7dhY6YXL35m1G0jVwuW,230466,"['country', 'country rock']",59,2020.0,1,
Carl Butler,spotify:artist:2EtHntibRhuBeOmpRT2HNF,552,['honky tonk'],33,2020.0,1,
Shenandoah,spotify:artist:1FrutbnuSr4cDQGGf63HDf,6409,"['native american', 'shamanic']",36,2020.0,1,
Lost In The Fifties Tonight,spotify:artist:218kRJZ7FJs0hWIk8Ynzhz,109426,"['arkansas country', 'country', 'country rock', 'nashville sound']",54,2020.0,1,
Hank Williams Jr.,spotify:artist:2dyeCWctcFRt3Pha76ONgb,770576,"['country', 'country road', 'country rock', 'outlaw country']",69,2020.0,0,
Johnny Duncan,spotify:artist:2ahMUMyJ2xTC1Qaneot7Sm,5679,['classic country pop'],38,2020.0,1,
Waylon,spotify:artist:7wCjDgV6nqBsHguQXPAaIM,720332,"['country', 'country rock', 'outlaw country', 'texas country']",71,2020.0,0,
Ricky Van Shelton,spotify:artist:4uaaRGr9KMfYPDaUnBIngc,190722,"['classic country pop', 'country', 'country rock']",47,2020.0,1,
